b:tnow in s;m:u in p.u.
298.22;0.996879
298.24;0.996801
298.26;0.996749
298.28;0.996690
298.3;0.996690
298.32;0.996750
298.34;0.996829
298.36;0.996936
298.38;0.996993
298.4;0.996956
298.42;0.996918
298.44;0.996902
298.46;0.996844
298.48;0.996747
298.5;0.996663
298.52;0.996629
298.54;0.996663
298.56;0.996697
298.58;0.996692
298.6;0.996723
298.62;0.996836
298.64;0.996930
298.66;0.996957
298.68;0.996968
298.7;0.996966
298.72;0.996956
298.74;0.996935
298.76;0.996888
298.78;0.996860
298.8;0.996860
298.82;0.996849
298.84;0.996816
298.86;0.996789
298.88;0.996823
298.9;0.996893
298.92;0.996899
298.94;0.996821
298.96;0.996784
298.98;0.996819
299;0.996828
299.02;0.996766
299.04;0.996689
299.06;0.996681
299.08;0.996701
299.1;0.996689
299.12;0.996689
299.14;0.996750
299.16;0.996860
299.18;0.996898
299.2;0.996834
299.22;0.996796
299.24;0.996814
299.26;0.996832
299.28;0.996835
299.3;0.996806
299.32;0.996751
299.34;0.996766
299.36;0.996802
299.38;0.996767
299.4;0.996763
299.42;0.996785
299.44;0.996741
299.46;0.996674
299.48;0.996702
299.5;0.996776
299.52;0.996730
299.54;0.996624
299.56;0.996622
299.58;0.996705
299.6;0.996731
299.62;0.996678
299.64;0.996630
299.66;0.996639
299.68;0.996692
299.7;0.996713
299.72;0.996697
299.74;0.996711
299.76;0.996758
299.78;0.996736
299.8;0.996663
299.82;0.996698
299.84;0.996769
299.86;0.996769
299.88;0.996751
299.9;0.996773
299.92;0.996816
299.94;0.996810
299.96;0.996802
299.98;0.996819
300;0.996804
300.02;0.996742
300.04;0.996664
300.06;0.996631
300.08;0.996703
300.1;0.996771
300.12;0.996692
300.14;0.996612
300.16;0.996672
300.18;0.996741
300.2;0.996737
300.22;0.996773
300.24;0.996829
300.26;0.996825
300.28;0.996828
300.3;0.996845
300.32;0.996823
300.34;0.996797
300.36;0.996832
300.38;0.996884
300.4;0.996910
300.42;0.996945
300.44;0.996991
300.46;0.996999
300.48;0.996959
300.5;0.996915
300.52;0.996905
300.54;0.996921
300.56;0.996911
300.58;0.996866
300.6;0.996803
300.62;0.996761
300.64;0.996802
300.66;0.996854
300.68;0.996833
300.7;0.996774
300.72;0.996779
300.74;0.996854
300.76;0.996813
300.78;0.996709
300.8;0.996733
300.82;0.996754
300.84;0.996675
300.86;0.996635
300.88;0.996674
300.9;0.996724
300.92;0.996738
300.94;0.996755
300.96;0.996839
300.98;0.996935
301;0.996966
301.02;0.996912
301.04;0.996846
301.06;0.996828
301.08;0.996789
301.1;0.996713
301.12;0.996670
301.14;0.996678
301.16;0.996741
301.18;0.996798
301.2;0.996789
301.22;0.996832
301.24;0.996922
301.26;0.996942
301.28;0.996919
301.3;0.996879
301.32;0.996838
301.34;0.996808
301.36;0.996804
301.38;0.996842
301.4;0.996869
301.42;0.996848
301.44;0.996827
301.46;0.996777
301.48;0.996664
301.5;0.996609
301.52;0.996682
301.54;0.996780
301.56;0.996791
301.58;0.996715
301.6;0.996633
301.62;0.996592
301.64;0.996567
301.66;0.996569
301.68;0.996605
301.7;0.996601
301.72;0.996552
301.74;0.996564
301.76;0.996624
301.78;0.996642
301.8;0.996632
301.82;0.996659
301.84;0.996730
301.86;0.996758
301.88;0.996721
301.9;0.996709
301.92;0.996777
301.94;0.996846
301.96;0.996823
301.98;0.996785
302;0.996779
302.02;0.996780
302.04;0.996788
302.06;0.996740
302.08;0.996677
302.1;0.996681
302.12;0.996708
302.14;0.996706
302.16;0.996659
302.18;0.996635
302.2;0.996672
302.22;0.996659
302.24;0.996626
302.26;0.996701
302.28;0.996804
302.3;0.996830
302.32;0.996763
302.34;0.996695
302.36;0.996730
302.38;0.996764
302.4;0.996726
302.42;0.996723
302.44;0.996766
302.46;0.996788
302.48;0.996758
302.5;0.996715
302.52;0.996774
302.54;0.996879
302.56;0.996882
302.58;0.996839
302.6;0.996824
302.62;0.996813
302.64;0.996760
302.66;0.996626
302.68;0.996560
302.7;0.996641
302.72;0.996727
302.74;0.996762
302.76;0.996793
302.78;0.996868
302.8;0.996952
302.82;0.996933
302.84;0.996841
302.86;0.996798
302.88;0.996799
302.9;0.996771
302.92;0.996702
302.94;0.996644
302.96;0.996665
302.98;0.996747
303;0.996770
303.02;0.996725
303.04;0.996735
303.06;0.996786
303.08;0.996778
303.1;0.996711
303.12;0.996663
303.14;0.996688
303.16;0.996752
303.18;0.996748
303.2;0.996690
303.22;0.996689
303.24;0.996747
303.26;0.996818
303.28;0.996874
303.3;0.996912
303.32;0.996960
303.34;0.996978
303.36;0.996913
303.38;0.996812
303.4;0.996735
303.42;0.996678
303.44;0.996621
303.46;0.996596
303.48;0.996642
303.5;0.996700
303.52;0.996682
303.54;0.996651
303.56;0.996700
303.58;0.996788
303.6;0.996835
303.62;0.996764
303.64;0.996673
303.66;0.996699
303.68;0.996741
303.7;0.996693
303.72;0.996584
303.74;0.996539
303.76;0.996628
303.78;0.996734
303.8;0.996772
303.82;0.996779
303.84;0.996798
303.86;0.996843
303.88;0.996853
303.9;0.996786
303.92;0.996770
303.94;0.996831
303.96;0.996821
303.98;0.996785
304;0.996802
304.02;0.996793
304.04;0.996736
304.06;0.996674
304.08;0.996641
304.1;0.996657
304.12;0.996668
304.14;0.996671
304.16;0.996751
304.18;0.996839
304.2;0.996810
304.22;0.996726
304.24;0.996703
304.26;0.996730
304.28;0.996765
304.3;0.996806
304.32;0.996768
304.34;0.996717
304.36;0.996785
304.38;0.996872
304.4;0.996854
304.42;0.996792
304.44;0.996814
304.46;0.996899
304.48;0.996914
304.5;0.996852
304.52;0.996758
304.54;0.996689
304.56;0.996662
304.58;0.996629
304.6;0.996635
304.62;0.996678
304.64;0.996708
304.66;0.996773
304.68;0.996862
304.7;0.996851
304.72;0.996752
304.74;0.996690
304.76;0.996705
304.78;0.996779
304.8;0.996812
304.82;0.996767
304.84;0.996750
304.86;0.996770
304.88;0.996742
304.9;0.996670
304.92;0.996623
304.94;0.996657
304.96;0.996758
304.98;0.996820
305;0.996807
305.02;0.996796
305.04;0.996765
305.06;0.996720
305.08;0.996723
305.1;0.996756
305.12;0.996790
305.14;0.996811
305.16;0.996852
305.18;0.996899
305.2;0.996892
305.22;0.996849
305.24;0.996786
305.26;0.996706
305.28;0.996655
305.3;0.996653
305.32;0.996675
305.34;0.996700
305.36;0.996689
305.38;0.996706
305.4;0.996811
305.42;0.996853
305.44;0.996768
305.46;0.996716
305.48;0.996733
305.5;0.996698
305.52;0.996606
305.54;0.996557
305.56;0.996580
305.58;0.996610
305.6;0.996591
305.62;0.996555
305.64;0.996582
305.66;0.996674
305.68;0.996743
305.7;0.996768
305.72;0.996796
305.74;0.996822
305.76;0.996798
305.78;0.996718
305.8;0.996661
305.82;0.996680
305.84;0.996722
305.86;0.996724
305.88;0.996697
305.9;0.996713
305.92;0.996765
305.94;0.996784
305.96;0.996797
305.98;0.996846
306;0.996842
306.02;0.996748
306.04;0.996694
306.06;0.996736
306.08;0.996762
306.1;0.996729
306.12;0.996716
306.14;0.996754
306.16;0.996772
306.18;0.996745
306.2;0.996746
306.22;0.996759
306.24;0.996738
306.26;0.996752
306.28;0.996818
306.3;0.996813
306.32;0.996725
306.34;0.996690
306.36;0.996720
306.38;0.996709
306.4;0.996645
306.42;0.996611
306.44;0.996630
306.46;0.996692
306.48;0.996774
306.5;0.996833
306.52;0.996886
306.54;0.996907
306.56;0.996846
306.58;0.996784
306.6;0.996776
306.62;0.996771
306.64;0.996724
306.66;0.996633
306.68;0.996595
306.7;0.996688
306.72;0.996820
306.74;0.996847
306.76;0.996832
306.78;0.996887
306.8;0.996895
306.82;0.996823
306.84;0.996828
306.86;0.996880
306.88;0.996818
306.9;0.996715
306.92;0.996694
306.94;0.996711
306.96;0.996724
306.98;0.996765
307;0.996813
307.02;0.996772
307.04;0.996675
307.06;0.996623
307.08;0.996625
307.1;0.996687
307.12;0.996714
307.14;0.996672
307.16;0.996687
307.18;0.996764
307.2;0.996806
307.22;0.996810
307.24;0.996839
307.26;0.996874
307.28;0.996869
307.3;0.996829
307.32;0.996795
307.34;0.996761
307.36;0.996700
307.38;0.996668
307.4;0.996670
307.42;0.996653
307.44;0.996618
307.46;0.996567
307.48;0.996562
307.5;0.996671
307.52;0.996777
307.54;0.996800
307.56;0.996854
307.58;0.996905
307.6;0.996843
307.62;0.996744
307.64;0.996719
307.66;0.996764
307.68;0.996766
307.7;0.996679
307.72;0.996607
307.74;0.996614
307.76;0.996629
307.78;0.996598
307.8;0.996614
307.82;0.996713
307.84;0.996775
307.86;0.996771
307.88;0.996795
307.9;0.996826
307.92;0.996765
307.94;0.996666
307.96;0.996634
307.98;0.996715
308;0.996797
308.02;0.996767
308.04;0.996715
308.06;0.996683
308.08;0.996656
308.1;0.996642
308.12;0.996604
308.14;0.996591
308.16;0.996644
308.18;0.996692
308.2;0.996700
308.22;0.996698
308.24;0.996730
308.26;0.996796
308.28;0.996829
308.3;0.996775
308.32;0.996674
308.34;0.996598
308.36;0.996599
308.38;0.996654
308.4;0.996705
308.42;0.996736
308.44;0.996737
308.46;0.996720
308.48;0.996718
308.5;0.996759
308.52;0.996813
308.54;0.996831
308.56;0.996853
308.58;0.996914
308.6;0.997011
308.62;0.997050
308.64;0.996924
308.66;0.996734
308.68;0.996648
308.7;0.996669
308.72;0.996683
308.74;0.996660
308.76;0.996671
308.78;0.996719
308.8;0.996739
308.82;0.996757
308.84;0.996814
308.86;0.996865
308.88;0.996867
308.9;0.996842
308.92;0.996812
308.94;0.996797
308.96;0.996785
308.98;0.996726
309;0.996621
309.02;0.996526
309.04;0.996465
309.06;0.996428
309.08;0.996445
309.1;0.996524
309.12;0.996611
309.14;0.996660
309.16;0.996708
309.18;0.996818
309.2;0.996899
309.22;0.996877
309.24;0.996826
309.26;0.996758
309.28;0.996696
309.3;0.996692
309.32;0.996726
309.34;0.996757
309.36;0.996750
309.38;0.996758
309.4;0.996820
309.42;0.996854
309.44;0.996814
309.46;0.996765
309.48;0.996772
309.5;0.996764
309.52;0.996675
309.54;0.996623
309.56;0.996645
309.58;0.996660
309.6;0.996678
309.62;0.996709
309.64;0.996755
309.66;0.996813
309.68;0.996842
309.7;0.996839
309.72;0.996833
309.74;0.996814
309.76;0.996720
309.78;0.996638
309.8;0.996623
309.82;0.996559
309.84;0.996483
309.86;0.996518
309.88;0.996648
309.9;0.996761
309.92;0.996769
309.94;0.996744
309.96;0.996765
309.98;0.996824
310;0.996825
310.02;0.996697
310.04;0.996616
310.06;0.996668
310.08;0.996688
310.1;0.996663
310.12;0.996667
310.14;0.996665
310.16;0.996662
310.18;0.996684
310.2;0.996729
310.22;0.996788
310.24;0.996808
310.26;0.996771
310.28;0.996754
310.3;0.996793
310.32;0.996786
310.34;0.996716
310.36;0.996676
310.38;0.996629
310.4;0.996563
310.42;0.996587
310.44;0.996698
310.46;0.996808
310.48;0.996862
310.5;0.996844
310.52;0.996780
310.54;0.996724
310.56;0.996663
310.58;0.996587
310.6;0.996554
310.62;0.996574
310.64;0.996613
310.66;0.996663
310.68;0.996741
310.7;0.996803
310.72;0.996794
310.74;0.996802
310.76;0.996845
310.78;0.996867
310.8;0.996853
310.82;0.996778
310.84;0.996709
310.86;0.996714
310.88;0.996694
310.9;0.996603
310.92;0.996554
310.94;0.996606
310.96;0.996616
310.98;0.996573
311;0.996612
311.02;0.996676
311.04;0.996687
311.06;0.996699
311.08;0.996704
311.1;0.996670
311.12;0.996620
311.14;0.996596
311.16;0.996589
311.18;0.996548
311.2;0.996525
311.22;0.996578
311.24;0.996656
311.26;0.996713
311.28;0.996737
311.3;0.996737
311.32;0.996753
311.34;0.996766
311.36;0.996734
311.38;0.996710
311.4;0.996707
311.42;0.996678
311.44;0.996655
311.46;0.996667
311.48;0.996662
311.5;0.996664
311.52;0.996734
311.54;0.996789
311.56;0.996775
311.58;0.996782
311.6;0.996757
311.62;0.996633
311.64;0.996557
311.66;0.996545
311.68;0.996482
311.7;0.996477
311.72;0.996639
311.74;0.996795
311.76;0.996785
311.78;0.996664
311.8;0.996594
311.82;0.996682
311.84;0.996790
311.86;0.996761
311.88;0.996730
311.9;0.996731
311.92;0.996630
311.94;0.996494
311.96;0.996464
311.98;0.996537
312;0.996581
312.02;0.996573
312.04;0.996640
312.06;0.996724
312.08;0.996714
312.1;0.996678
312.12;0.996652
312.14;0.996655
312.16;0.996689
312.18;0.996728
312.2;0.996788
312.22;0.996806
312.24;0.996800
312.26;0.996858
312.28;0.996915
312.3;0.996962
312.32;0.997022
312.34;0.997022
312.36;0.996944
312.38;0.996852
312.4;0.996797
312.42;0.996764
312.44;0.996742
312.46;0.996752
312.48;0.996761
312.5;0.996727
312.52;0.996682
312.54;0.996698
312.56;0.996749
312.58;0.996810
312.6;0.996876
312.62;0.996880
312.64;0.996804
312.66;0.996744
312.68;0.996780
312.7;0.996840
312.72;0.996790
312.74;0.996672
312.76;0.996629
312.78;0.996618
312.8;0.996547
312.82;0.996510
312.84;0.996593
312.86;0.996692
312.88;0.996701
312.9;0.996684
312.92;0.996739
312.94;0.996809
312.96;0.996842
312.98;0.996864
313;0.996862
313.02;0.996818
313.04;0.996770
313.06;0.996751
313.08;0.996743
313.1;0.996743
313.12;0.996753
313.14;0.996773
313.16;0.996801
313.18;0.996836
313.2;0.996848
313.22;0.996789
313.24;0.996712
313.26;0.996685
313.28;0.996679
313.3;0.996669
313.32;0.996660
313.34;0.996703
313.36;0.996814
313.38;0.996916
313.4;0.996958
313.42;0.996936
313.44;0.996880
313.46;0.996815
313.48;0.996751
313.5;0.996706
313.52;0.996648
313.54;0.996616
313.56;0.996659
313.58;0.996640
313.6;0.996536
313.62;0.996508
313.64;0.996555
313.66;0.996633
313.68;0.996724
313.7;0.996791
313.72;0.996819
313.74;0.996824
313.76;0.996827
313.78;0.996810
313.8;0.996777
313.82;0.996758
313.84;0.996764
313.86;0.996777
313.88;0.996755
313.9;0.996696
313.92;0.996637
313.94;0.996621
313.96;0.996683
313.98;0.996778
314;0.996767
314.02;0.996634
314.04;0.996565
314.06;0.996631
314.08;0.996677
314.1;0.996630
314.12;0.996600
314.14;0.996676
314.16;0.996783
314.18;0.996793
314.2;0.996685
314.22;0.996592
314.24;0.996597
314.26;0.996630
314.28;0.996661
314.3;0.996700
314.32;0.996707
314.34;0.996651
314.36;0.996613
314.38;0.996657
314.4;0.996734
314.42;0.996836
314.44;0.996951
314.46;0.996946
314.48;0.996804
314.5;0.996689
314.52;0.996670
314.54;0.996682
314.56;0.996671
314.58;0.996662
314.6;0.996701
314.62;0.996765
314.64;0.996778
314.66;0.996777
314.68;0.996835
314.7;0.996894
314.72;0.996883
314.74;0.996812
314.76;0.996726
314.78;0.996653
314.8;0.996569
314.82;0.996504
314.84;0.996554
314.86;0.996657
314.88;0.996678
314.9;0.996653
314.92;0.996722
314.94;0.996852
314.96;0.996864
314.98;0.996790
315;0.996785
315.02;0.996804
315.04;0.996732
315.06;0.996616
315.08;0.996585
315.1;0.996638
315.12;0.996692
315.14;0.996720
315.16;0.996732
315.18;0.996770
315.2;0.996779
315.22;0.996724
315.24;0.996627
315.26;0.996512
315.28;0.996502
315.3;0.996612
315.32;0.996674
315.34;0.996660
315.36;0.996690
315.38;0.996763
315.4;0.996819
315.42;0.996809
315.44;0.996766
315.46;0.996769
315.48;0.996775
315.5;0.996800
315.52;0.996822
315.54;0.996767
315.56;0.996694
315.58;0.996664
315.6;0.996673
315.62;0.996668
315.64;0.996630
315.66;0.996626
315.68;0.996674
315.7;0.996745
315.72;0.996823
315.74;0.996894
315.76;0.996900
315.78;0.996854
315.8;0.996823
315.82;0.996794
315.84;0.996720
315.86;0.996611
315.88;0.996560
315.9;0.996577
315.92;0.996572
315.94;0.996593
315.96;0.996687
315.98;0.996769
316;0.996785
316.02;0.996763
316.04;0.996775
316.06;0.996847
316.08;0.996880
316.1;0.996840
316.12;0.996823
316.14;0.996839
316.16;0.996778
316.18;0.996659
316.2;0.996595
316.22;0.996643
316.24;0.996727
316.26;0.996741
316.28;0.996709
316.3;0.996726
316.32;0.996787
316.34;0.996780
316.36;0.996743
316.38;0.996775
316.4;0.996812
316.42;0.996767
316.44;0.996691
316.46;0.996672
316.48;0.996702
316.5;0.996709
316.52;0.996697
316.54;0.996702
316.56;0.996681
316.58;0.996692
316.6;0.996744
316.62;0.996739
316.64;0.996721
316.66;0.996715
316.68;0.996700
316.7;0.996712
316.72;0.996705
316.74;0.996672
316.76;0.996696
316.78;0.996729
316.8;0.996670
316.82;0.996623
316.84;0.996677
316.86;0.996690
316.88;0.996601
316.9;0.996525
316.92;0.996548
316.94;0.996616
316.96;0.996623
316.98;0.996580
317;0.996539
317.02;0.996515
317.04;0.996539
317.06;0.996589
317.08;0.996642
317.1;0.996761
317.12;0.996912
317.14;0.996942
317.16;0.996865
317.18;0.996821
317.2;0.996826
317.22;0.996808
317.24;0.996718
317.26;0.996666
317.28;0.996702
317.3;0.996690
317.32;0.996616
317.34;0.996588
317.36;0.996629
317.38;0.996725
317.4;0.996810
317.42;0.996797
317.44;0.996732
317.46;0.996695
317.48;0.996704
317.5;0.996701
317.52;0.996640
317.54;0.996621
317.56;0.996658
317.58;0.996613
317.6;0.996520
317.62;0.996538
317.64;0.996624
317.66;0.996656
317.68;0.996717
317.7;0.996897
317.72;0.997070
317.74;0.997171
317.76;0.997234
317.78;0.997247
317.8;0.997232
317.82;0.997222
317.84;0.997174
317.86;0.997057
317.88;0.996929
317.9;0.996857
317.92;0.996808
317.94;0.996705
317.96;0.996595
317.98;0.996611
318;0.996719
318.02;0.996757
318.04;0.996735
318.06;0.996743
318.08;0.996764
318.1;0.996776
318.12;0.996761
318.14;0.996767
318.16;0.996819
318.18;0.996834
318.2;0.996803
318.22;0.996785
318.24;0.996768
318.26;0.996711
318.28;0.996671
318.3;0.996715
318.32;0.996794
318.34;0.996844
318.36;0.996854
318.38;0.996813
318.4;0.996746
318.42;0.996724
318.44;0.996757
318.46;0.996781
318.48;0.996764
318.5;0.996764
318.52;0.996774
318.54;0.996725
318.56;0.996636
318.58;0.996608
318.6;0.996677
318.62;0.996778
318.64;0.996842
318.66;0.996871
318.68;0.996900
318.7;0.996906
318.72;0.996846
318.74;0.996777
318.76;0.996797
318.78;0.996865
318.8;0.996854
318.82;0.996771
318.84;0.996761
318.86;0.996839
318.88;0.996855
318.9;0.996790
318.92;0.996776
318.94;0.996849
318.96;0.996889
318.98;0.996818
319;0.996749
319.02;0.996742
319.04;0.996698
319.06;0.996639
319.08;0.996699
319.1;0.996838
319.12;0.996878
319.14;0.996825
319.16;0.996824
319.18;0.996936
319.2;0.997025
319.22;0.996983
319.24;0.996898
319.26;0.996848
319.28;0.996847
319.3;0.996843
319.32;0.996802
319.34;0.996833
319.36;0.996879
319.38;0.996810
319.4;0.996766
319.42;0.996840
319.44;0.996872
319.46;0.996815
319.48;0.996807
319.5;0.996841
319.52;0.996793
319.54;0.996713
319.56;0.996698
319.58;0.996727
319.6;0.996765
319.62;0.996759
319.64;0.996725
319.66;0.996789
319.68;0.996842
319.7;0.996785
319.72;0.996799
319.74;0.996922
319.76;0.996958
319.78;0.996851
319.8;0.996783
319.82;0.996835
319.84;0.996868
319.86;0.996826
319.88;0.996793
319.9;0.996787
319.92;0.996745
319.94;0.996724
319.96;0.996804
319.98;0.996875
320;0.996805
320.02;0.996688
320.04;0.996707
320.06;0.996812
320.08;0.996846
320.1;0.996852
320.12;0.996908
320.14;0.996990
320.16;0.997047
320.18;0.997032
320.2;0.996944
320.22;0.996871
320.24;0.996862
320.26;0.996889
320.28;0.996889
320.3;0.996871
320.32;0.996894
320.34;0.996902
320.36;0.996917
320.38;0.996959
320.4;0.996947
320.42;0.996950
320.44;0.996979
320.46;0.996970
320.48;0.996932
320.5;0.996858
320.52;0.996806
320.54;0.996793
320.56;0.996782
320.58;0.996792
320.6;0.996825
320.62;0.996847
320.64;0.996784
320.66;0.996694
320.68;0.996721
320.7;0.996794
320.72;0.996775
320.74;0.996770
320.76;0.996841
320.78;0.996874
320.8;0.996842
320.82;0.996830
320.84;0.996903
320.86;0.996968
320.88;0.996965
320.9;0.996984
320.92;0.996994
320.94;0.996929
320.96;0.996848
320.98;0.996810
321;0.996806
321.02;0.996804
321.04;0.996784
321.06;0.996794
321.08;0.996848
321.1;0.996857
321.12;0.996837
321.14;0.996840
321.16;0.996822
321.18;0.996804
321.2;0.996797
321.22;0.996779
321.24;0.996764
321.26;0.996770
321.28;0.996804
321.3;0.996831
321.32;0.996815
321.34;0.996810
321.36;0.996851
321.38;0.996883
321.4;0.996882
321.42;0.996817
321.44;0.996744
321.46;0.996736
321.48;0.996731
321.5;0.996737
321.52;0.996782
321.54;0.996844
321.56;0.996908
321.58;0.996915
321.6;0.996875
321.62;0.996869
321.64;0.996911
321.66;0.996917
321.68;0.996853
321.7;0.996836
321.72;0.996883
321.74;0.996870
321.76;0.996781
321.78;0.996702
321.8;0.996692
321.82;0.996736
321.84;0.996799
321.86;0.996842
321.88;0.996867
321.9;0.996868
321.92;0.996798
321.94;0.996697
321.96;0.996670
321.98;0.996716
322;0.996739
322.02;0.996706
322.04;0.996690
322.06;0.996712
322.08;0.996723
322.1;0.996730
322.12;0.996724
322.14;0.996730
322.16;0.996768
322.18;0.996750
322.2;0.996711
322.22;0.996747
322.24;0.996771
322.26;0.996738
322.28;0.996743
322.3;0.996807
322.32;0.996809
322.34;0.996772
322.36;0.996849
322.38;0.996942
322.4;0.996936
322.42;0.996918
322.44;0.996894
322.46;0.996812
322.48;0.996736
322.5;0.996754
322.52;0.996784
322.54;0.996739
322.56;0.996738
322.58;0.996805
322.6;0.996802
322.62;0.996798
322.64;0.996879
322.66;0.996948
322.68;0.996949
322.7;0.996923
322.72;0.996908
322.74;0.996866
322.76;0.996790
322.78;0.996788
322.8;0.996828
322.82;0.996816
322.84;0.996828
322.86;0.996887
322.88;0.996861
322.9;0.996795
322.92;0.996867
322.94;0.996974
322.96;0.996953
322.98;0.996883
323;0.996851
323.02;0.996842
323.04;0.996835
323.06;0.996808
323.08;0.996764
323.1;0.996742
323.12;0.996800
323.14;0.996872
323.16;0.996793
323.18;0.996664
323.2;0.996643
323.22;0.996669
323.24;0.996716
323.26;0.996796
323.28;0.996862
323.3;0.996898
323.32;0.996897
323.34;0.996859
323.36;0.996795
323.38;0.996758
323.4;0.996792
323.42;0.996857
323.44;0.996867
323.46;0.996759
323.48;0.996609
323.5;0.996510
323.52;0.996471
323.54;0.996511
323.56;0.996592
323.58;0.996654
323.6;0.996710
323.62;0.996823
323.64;0.996932
323.66;0.996924
323.68;0.996866
323.7;0.996883
323.72;0.996981
323.74;0.997011
323.76;0.996877
323.78;0.996716
323.8;0.996670
323.82;0.996739
323.84;0.996776
323.86;0.996743
323.88;0.996810
323.9;0.996914
323.92;0.996883
323.94;0.996854
323.96;0.996971
323.98;0.997076
324;0.997018
324.02;0.996869
324.04;0.996782
324.06;0.996762
324.08;0.996708
324.1;0.996651
324.12;0.996624
